,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Annuities insulation Privately rented - C4 (euro/year.household),770.0362806815626,770.0671091839229,738.5868258029653,742.7278152301144,729.0424976462665,728.3622644431869,1108.6405502951957,1118.9605317737157,1083.8271372052313,1309.1856709323556,1285.6925771185297
Annuities insulation Privately rented - C5 (euro/year.household),696.3906642348541,699.0440770364389,646.5008673774187,650.175348397415,642.8079097812453,642.8294141082248,1000.1498748540752,1008.110346412675,977.2137275028407,1195.8319158252923,1174.3082111408453
Annuities insulation Social-housing - C5 (euro/year.household),599.6814385813311,598.4896734963199,577.0798661629368,580.797286677674,584.1136316858077,584.5318244689738,583.2482473047555,606.1318122036844,605.9669367494814,605.8054952225064,605.6436045067014
Debt insulation Owner-occupied - C1 (euro/household),5181.774001842032,5079.51221942052,5755.788931227644,5792.779977794929,4975.134981344885,4977.493642127444,5163.6658022057345,5779.195076955867,5779.47363132891,5779.528236080959,5787.8373732613445
Debt insulation Owner-occupied - C2 (euro/household),3051.685218071005,3052.8014376682368,4364.437699860018,4372.5109894049765,3700.905220120344,3689.202616439622,3651.3513380907048,3755.701426870934,3740.49415161003,3724.925419993552,3708.8552421722165
Debt insulation Owner-occupied - C3 (euro/household),3020.731573936935,3046.177906785056,3426.682703883655,3437.6237203568317,3230.7065839492225,3199.553810180174,3128.434156997018,3173.3991918678857,3140.893942459102,3108.6807243989924,3076.490315498389
Debt insulation Owner-occupied - C4 (euro/household),3335.299533320901,3341.1252081280827,3514.212150999372,3523.590176674482,3244.8797826163755,3208.1589731596164,3125.2492577101325,3148.161974257671,3109.643374888035,3071.6784530235777,3033.912194202155
Debt insulation Owner-occupied - C5 (euro/household),2962.504395560086,2998.631924223172,2829.8386662983175,2846.2293337616825,2586.9749556794814,2568.620237245185,2512.282560846567,2530.2623591819993,2508.365165192863,2486.5174835264406,2464.468964347834
Debt insulation Privately rented - C1 (euro/household),4361.606865139473,4306.284778086076,4589.429016936714,4621.022736681147,4545.826951279748,4547.0094159023865,7820.415844137582,8059.954919570918,7860.272201195928,9000.70054989076,8870.071025788448
Debt insulation Privately rented - C2 (euro/household),2492.2446596976183,2474.3034253290193,2480.443337210068,2501.861336091956,2500.1743433791235,2499.081599089264,4847.586254507976,5052.331388214068,4861.661493694092,5809.126899292715,5689.237495397424
Debt insulation Privately rented - C3 (euro/household),1506.2560658735465,1503.7647935259133,1379.1343726030443,1395.2625956856764,1377.7435390500889,1373.5463955335629,2978.566810570476,3049.4409508803224,2885.4826603355414,3748.7205447561596,3648.623193894555
Debt insulation Privately rented - C4 (euro/household),1550.6473098558877,1543.4541337678454,1342.1131886275487,1355.8704810831384,1304.5745498780038,1298.707421454295,2811.8075239439754,2836.8070302011865,2669.190873111141,3687.1212656540893,3582.750752720238
Debt insulation Privately rented - C5 (euro/household),1216.9322659933011,1214.345100213929,924.5233048921972,933.2254993014552,882.9670148980234,880.7412802838197,2223.3380158193545,2233.912903756109,2095.5188499721958,3080.988111690406,2992.9862800163205
Debt insulation Social-housing - C5 (euro/household),700.7520282660493,693.0409735378444,479.3385953250857,490.657708326024,527.0385127402747,528.0919890275669,524.515045333253,551.1171926987646,550.9586309149807,550.8017118662774,550.6341101146667
Saving insulation Owner-occupied - C1 (euro/household),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saving insulation Owner-occupied - C2 (euro/household),4260.731357142809,4185.554763913911,4146.816948769691,4162.548185651748,4068.5556820726597,4067.9581863802305,4064.833428853981,4666.603746937207,4666.85493348859,4667.087488921432,4667.294080068749
Saving insulation Owner-occupied - C3 (euro/household),6147.531842250764,6135.972099035799,6355.338080355347,6365.220511862682,6123.700554983845,6115.442428192412,6091.240791475653,6567.767848224798,6559.54216323609,6551.315477056752,6543.007006122641
Saving insulation Owner-occupied - C4 (euro/household),6251.416482956198,6240.626454021995,6375.723871619669,6391.313741093508,6188.897620624842,6181.159991792812,6157.155557631708,6637.7595257599205,6629.668797151715,6621.6253578464175,6613.540104851598
Saving insulation Owner-occupied - C5 (euro/household),6103.500541776322,6168.8009932621435,6179.447623524789,6201.196423731113,6060.718837988084,6058.444492800052,6042.138324335338,6514.540913428005,6510.610773699572,6506.682847124569,6502.696427706985
Saving insulation Privately rented - C1 (euro/household),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saving insulation Privately rented - C2 (euro/household),3339.8825967134753,3315.248217151541,3431.4839811514385,3438.9697187829343,3364.0111297999247,3364.5658798080226,4190.936706602312,4310.4345617737,4267.868029935802,4576.5361518003265,4543.620897926785
Saving insulation Privately rented - C3 (euro/household),4955.49540222783,4962.966689120006,5055.922604795559,5072.787518917086,4971.194308531232,4971.370289500689,6693.231837025719,6759.333643763319,6639.537442152066,7465.393910523532,7378.2674297997655
Saving insulation Privately rented - C4 (euro/household),4985.245245201083,4993.698649696858,4945.767603014393,4966.427631941394,4904.575945774054,4905.258033764391,6520.950558821173,6582.935297672871,6465.151952008587,7285.443743613922,7197.957866683944
Saving insulation Privately rented - C5 (euro/household),4718.28982496018,4744.473265537883,4612.150690959326,4634.452702393144,4626.778967699449,4629.484198044568,6237.100079096642,6294.825199020565,6181.062541033034,6979.253058104702,6890.472624020845
Saving insulation Social-housing - C5 (euro/household),4455.95732368053,4454.2728383529275,4508.686592724514,4528.416629173585,4516.283881511679,4518.748380388388,4511.557968657547,4681.744134748627,4680.476318171639,4679.236722715923,4678.005286868841
Rent C1 (euro/year.household),682.1382997258431,681.9641658636948,648.5436516104711,652.2428079815413,645.7235593056529,645.5849092090775,993.8018642734226,1009.0946802436334,983.098622852711,1145.9077562129464,1129.2562485361102
Rent C2 (euro/year.household),749.3741853996339,750.3911734881086,722.5624799028423,726.6313947530032,713.2072003213742,712.8114381177407,1157.6372306077064,1172.5502793483736,1133.3232953957738,1367.1591487279422,1341.1875159166734
Rent C3 (euro/year.household),734.3748167546039,735.4269834783527,708.7234441087292,712.587221670364,700.029174699046,699.746566796781,1112.236494014616,1126.0206482183248,1088.4202258658368,1331.6065466027098,1305.2151324142267
Rent C4 (euro/year.household),726.2584623119291,727.486858012846,697.5214539699429,701.3522084156815,689.6233934763774,689.3745240672973,1076.3379343067083,1089.2274197164281,1054.227500714277,1294.4625391357838,1269.2994116908949
Rent C5 (euro/year.household),680.4942802647261,681.3073597712687,644.1599273597078,647.8187264214218,641.15365929655,641.1086913935069,958.672903209693,971.176445865132,944.2885599832756,1139.7549675661242,1120.7523309045084
Bill saving standard Owner-occupied - C1 (euro/year.household),368.69644113727327,364.0557517150854,603.0873898394922,602.6835500073571,378.3869162083896,372.38033448695575,359.331153116549,368.1232016269883,362.36510521311664,356.55928952087663,352.4938792807081
Bill saving standard Owner-occupied - C2 (euro/year.household),456.18501455858865,449.5201711189023,685.9624731155237,683.2471766201556,551.0492522758977,539.0009322589136,513.0589663713781,494.74529252871395,483.8858682269445,473.0683265708891,462.23711351737194
Bill saving standard Owner-occupied - C3 (euro/year.household),578.3594322467246,586.7630711453701,666.0001274558177,665.0956272216816,581.2334631065554,565.8367026024374,533.5868472001765,511.9546970531945,496.929324113384,482.2446639743207,467.8107286447617
Bill saving standard Owner-occupied - C4 (euro/year.household),617.3981412657101,621.9889973853248,618.5754400107188,618.5801796742115,541.6642890434634,526.4320522587736,494.8168783476131,474.88869683389214,459.8184080459076,445.1846650996198,430.8858013570177
Bill saving standard Owner-occupied - C5 (euro/year.household),543.9805094304338,552.2035250478075,494.64793905962534,498.24977264995067,443.6956404429392,434.18419584651826,410.634048043984,397.37417269390886,386.9036989310633,376.6941189619108,366.67793494811
Bill saving standard Privately rented - C1 (euro/year.household),427.5295721753662,437.9026135798258,461.1269897445685,468.5806475243134,444.0587162980688,444.3342406465375,1065.8782389420344,1031.5789375328409,987.3343045709087,1015.3643431803596,989.6034441429854
Bill saving standard Privately rented - C2 (euro/year.household),441.59757350595066,453.08914062822106,462.7746818331654,470.3605764876067,438.7970628641419,437.94934796265545,1107.5103061604952,1065.339230950806,1009.1759021689965,1064.308493088863,1031.5860152422529
Bill saving standard Privately rented - C3 (euro/year.household),414.0147018367208,424.9803563752034,435.3100022694345,442.5546241547933,413.7050992844927,413.07327169396876,1044.189666018887,1002.6462810696783,947.824962169994,1025.0100046491368,991.6426178371054
Bill saving standard Privately rented - C4 (euro/year.household),406.8301870492021,417.7796399906169,425.1102582538255,432.4870082746765,405.7573843432573,405.32124957661125,1014.6278853980666,974.6543874983932,922.3335238631346,1004.5185573285937,971.8988574606525
Bill saving standard Privately rented - C5 (euro/year.household),385.89822790571037,395.86301413364373,410.5285020821969,418.22023627824706,397.61692831694603,397.9467394945488,956.2658373015811,921.2398154050605,876.3126252786361,958.3356654175125,929.9845792582124
Bill saving standard Social-housing - C1 (euro/year.household),267.54063198952366,272.23172505770066,305.13556723433345,312.3373413315658,302.2993531789899,301.9714841762377,295.25561695264804,291.16051992292347,288.42660625903363,285.737199483595,283.0798372392138
Bill saving standard Social-housing - C2 (euro/year.household),266.44605527531314,271.4069750452737,298.42002805265565,305.45040702945226,294.91326226809855,294.56026757151443,287.89884883286254,283.82101371222757,281.1612942477827,278.5432728727063,275.95427817484875
Bill saving standard Social-housing - C3 (euro/year.household),262.1811983851284,266.9993154501318,295.3343527485864,302.19421469001605,291.96988122954383,291.64979082901215,285.0226729527413,281.11734361835966,278.51467779345495,275.95144013337494,273.41504638230936
Bill saving standard Social-housing - C4 (euro/year.household),263.9227130546958,268.6486952095027,300.01741718821165,306.856780601324,296.8468696407422,296.5757676282747,289.9465751540673,286.1230012169107,283.55512552375393,281.02258977463805,278.51259441951964
Bill saving standard Social-housing - C5 (euro/year.household),281.4227695208941,286.11111318124705,327.4463700496449,334.56158982823223,324.61477326018485,324.409632720844,316.91148353989996,312.8858589892809,310.1206348520266,307.3858847173898,304.66765979978936
Bill saving Owner-occupied - C1 (euro/year.household),155.4849991133005,153.86457563850843,256.15841819823476,255.8098824929185,162.96439902081806,161.00464493139006,156.75807794800195,161.35700695531432,159.4684472078206,157.55637834970693,156.39993277384644
Bill saving Owner-occupied - C2 (euro/year.household),220.03845917262524,217.5972339020762,335.32212296250555,333.8656322501185,270.14846088361696,265.40635849963945,254.95788323831277,246.63242760674564,242.31114379140323,237.98926963346088,233.64373490999557
Bill saving Owner-occupied - C3 (euro/year.household),306.1174298229757,311.68041189317296,356.86205267022365,356.3459609442415,312.8022689022996,305.9654245857917,291.398997222098,281.0867621658642,274.3350925191506,267.71043700415237,261.17246200327673
Bill saving Owner-occupied - C4 (euro/year.household),356.2452203185788,360.37087464212345,362.5358950482954,362.59400388695866,319.25487614291137,311.84613849027687,296.1595928333602,285.9946783459568,278.54207261341645,271.27708708399007,264.1498104631201
Bill saving Owner-occupied - C5 (euro/year.household),372.6596483905463,379.728495474996,347.26965192011124,349.67695710811057,313.46000513392295,308.15664628306376,294.39073283823177,286.88874301043137,280.8535404136925,274.9462656798633,269.1277025487675
Bill saving Privately rented - C1 (euro/year.household),209.32774229362818,214.51128821217634,230.74684710113763,234.33205235370073,223.57270939204165,224.29569846565542,525.4085143780087,511.00040621204255,491.55646557648515,519.0691163773355,507.80557191149063
Bill saving Privately rented - C2 (euro/year.household),238.70213129793518,245.0866776039448,255.52139576221396,259.513799402344,243.9244247471371,244.17430459413103,595.7573572293982,575.9916374354914,548.6379198948352,597.6660290708501,581.5889999601055
Bill saving Privately rented - C3 (euro/year.household),245.70816123398043,252.359515257104,263.9996959493166,268.19621846379994,252.63154356896456,252.98114377532252,615.059013837053,593.7216715240919,564.4970176793738,629.2433599254164,611.2324095717047
Bill saving Privately rented - C4 (euro/year.household),263.4555257896516,270.680726374831,281.870907228939,286.5310936318971,270.8404194314065,271.3262828014999,654.8152361220217,632.3886414675084,601.8870157212142,673.5007369522017,654.2765128281384
Bill saving Privately rented - C5 (euro/year.household),298.89889180654393,306.7267239762278,326.0897252110013,331.8770229123371,317.58137659255965,318.66498172381466,739.524273313644,716.1975202857159,685.0744429186652,766.8430049885236,747.0705426072225
Bill saving Social-housing - C1 (euro/year.household),144.45961458366506,147.1438851027593,167.79223406985267,171.28865157696202,166.12183814523038,166.30809886933937,163.7114888583016,162.11478731680901,161.2033581650728,160.3069515508573,159.41985196653022
Bill saving Social-housing - C2 (euro/year.household),161.98098610647125,165.15301051560334,185.2110380320153,189.06493848398506,182.97625280500083,183.16367712986428,180.2524575312385,178.48417590060325,177.48086111115188,176.4932791628864,175.51489720810503
Bill saving Social-housing - C3 (euro/year.household),173.950425527012,177.3178059400255,199.87450229385132,203.97911344767616,197.5234227844069,197.74156782065492,194.58260596270532,192.7464728192856,191.68126470238016,190.63211131595565,189.5919338497377
Bill saving Social-housing - C4 (euro/year.household),190.45765922040476,194.06382247016342,220.60354892978864,225.05407180126383,218.1646002896239,218.44103641404533,215.019267500045,213.0672492965946,211.94345612154467,210.8346938524196,209.7331360970689
Bill saving Social-housing - C5 (euro/year.household),236.89841431589002,241.12528977656146,280.00639275101827,285.4180889740994,277.3771740922057,277.79853892555394,273.27268313792064,270.8311179368645,269.4411495913486,268.0642006930439,266.69027730358965
Balance Owner-occupied - C1 (euro/year.household),-515.5784405623051,-503.95549536938915,-489.2425809312811,-494.38162639982113,-481.3383421340262,-483.6035535855872,-511.9602670303152,-587.0751951283146,-588.9998289414941,-590.9189693648128,-593.1514862195489
Balance Owner-occupied - C2 (euro/year.household),-661.3027361756282,-655.3380058173857,-702.8919932082899,-707.191415303244,-673.2681929750694,-676.4316301800613,-681.6289824536277,-772.1211993060266,-774.5063312850393,-776.8432562742421,-779.1362089591461
Balance Owner-occupied - C3 (euro/year.household),-786.880234460293,-783.2796643437584,-812.3037554941318,-815.3677164120996,-804.5947142686105,-806.4594070099911,-809.0644920918762,-879.6506876052663,-881.2586725419728,-882.7772933554146,-884.2028402833657
Balance Owner-occupied - C4 (euro/year.household),-789.3038240237704,-784.6900787403165,-820.3356100835932,-823.275087808652,-807.4722329265671,-809.2474043927386,-811.4679972922456,-879.5178285810052,-881.0638713887517,-882.4993266086539,-883.8180082750441
Balance Owner-occupied - C5 (euro/year.household),-707.7765670822995,-712.8331360388129,-724.7075426593806,-726.9068685027623,-713.5610616789211,-716.2301507344923,-720.8457994146848,-784.6528757341371,-787.406501748996,-790.0388742442249,-792.5498900408809
Balance Tenant private - C1 (euro/year.household),-472.810557432215,-467.45287765151846,-417.79680450933347,-417.91075562784056,-422.15084991361124,-421.28921074342213,-468.39334989541385,-498.0942740315909,-491.5421572762258,-626.8386398356109,-621.4506766246195
Balance Tenant private - C2 (euro/year.household),-510.67205410169873,-505.3044958841638,-467.0410841406283,-467.1175953506592,-469.2827755742371,-468.6371335236097,-561.8798733783083,-596.5586419128822,-584.6853755009386,-769.4931196570922,-759.5985159565679
Balance Tenant private - C3 (euro/year.household),-488.66665552062346,-483.06746822124865,-444.72374815941254,-444.39100320656405,-447.3976311300815,-446.76542302145856,-497.177480177563,-532.2989766942329,-523.923208186463,-702.3631866772935,-693.982722842522
Balance Tenant private - C4 (euro/year.household),-462.8029365222775,-456.806131638015,-415.65054674100384,-414.8211147837844,-418.7829740449709,-418.04824126579746,-421.52269818468665,-456.83877824891977,-452.3404849930629,-620.9618021835821,-615.0228988627565
Balance Tenant private - C5 (euro/year.household),-381.59538845818213,-374.5806357950409,-318.0702021487065,-315.94170350908473,-323.57228270399037,-322.4437096696922,-219.148629896049,-254.9789255794161,-259.2141170646104,-372.91196257760055,-373.68178829728595
Balance standard Owner-occupied - C1 (euro/year.household),-302.36699853833227,-293.76431929281216,-142.3136092900237,-147.50795888538255,-265.9158249464547,-272.2278640300215,-309.3871918617682,-380.3090004566406,-386.103170936198,-391.91605819364315,-397.0575397126873
Balance standard Owner-occupied - C2 (euro/year.household),-425.1561807896648,-423.41506860055955,-352.25164305527176,-357.80987093320687,-392.3674015827886,-402.8370564207871,-423.52789932056237,-524.0083343840583,-532.9316068494979,-541.7641993368139,-550.5428303517697
Balance standard Owner-occupied - C3 (euro/year.household),-514.6382320365441,-508.1970050915613,-503.1656807085377,-506.6180501346595,-536.1635200643547,-546.5881289933453,-566.8766421137976,-648.7827527179361,-658.6644409477394,-668.2430663852463,-677.5645736418808
Balance standard Owner-occupied - C4 (euro/year.household),-528.150903076639,-523.0719559971152,-564.2960651211698,-567.2889120213991,-585.0628200260151,-594.6614906242419,-612.8107117779928,-690.6238100930699,-699.7875359562606,-708.5917485930241,-717.0820173811464
Balance standard Owner-occupied - C5 (euro/year.household),-536.455706042412,-540.3581064660013,-577.3292555198666,-578.3340529609222,-583.3254263699049,-590.2026011710378,-604.6024842089325,-674.1674460506597,-681.3563432316253,-688.2910209621773,-694.9996576415383
Balance standard Tenant private - C1 (euro/year.household),-254.60872755047694,-244.061552283869,-187.4166618659026,-183.6621604572279,-201.66484300758407,-201.25066856254,72.07637466861183,22.48425728920745,4.235681718197725,-130.54341303258684,-139.65280439312482
Balance standard Tenant private - C2 (euro/year.household),-307.77661189368325,-297.30203285988756,-259.78779806967685,-256.2708182653965,-274.41013745723234,-274.8620901550853,-50.126924447211195,-107.21104839756754,-124.14739322677735,-302.85065563907915,-309.60150067442055
Balance standard Tenant private - C3 (euro/year.household),-320.3601149178831,-310.44662710314924,-273.41344183929465,-270.03259751557067,-286.32407541455336,-286.6732951028123,-68.04682799572902,-123.37436714864657,-140.59526369584273,-306.596541953573,-313.5725145771213
Balance standard Tenant private - C4 (euro/year.household),-319.42827526272697,-309.70721802222914,-272.41119571611733,-268.865200141005,-283.8660091331201,-284.0532744906861,-61.71004890864174,-114.57303221803488,-131.8939768511425,-289.9439818071901,-297.4005542302424
Balance standard Tenant private - C5 (euro/year.household),-294.5960523590157,-285.44434563762496,-233.6314252775109,-229.59849014317479,-243.536730979604,-243.16195189895808,-2.4070659081119175,-49.936630460071456,-67.97593470463949,-181.41930214861168,-190.767751646296
VTA heater (Billion euro),0.5487967256884217,0.5476155373549936,0.5409298622068911,0.540971605764449,0.5382161689274705,0.5379688903208821,0.5300326751862291,0.4608802417731127,0.45747420646201364,0.4540682021915373,0.45335362761810727
VTA insulation (Billion euro),0.3665374367636471,0.3770279484857712,0.4060743948333881,0.3975990376424179,0.33839982655560535,0.3326751870411785,0.37536855607337827,0.33178548805991975,0.32094961801848326,0.379896276563552,0.36265692994409054
VTA (Billion euro),0.9153341624520688,0.9246434858407648,0.9470042570402792,0.9385706434068669,0.8766159954830759,0.8706440773620606,0.9054012312596074,0.7926657298330324,0.7784238244804969,0.8339644787550893,0.8160105575621979
Investment heater WT (Billion euro),9.97812228524403,9.956646133727157,9.835088403761654,9.835847377535435,9.785748525954006,9.781252551288766,9.636957730658711,8.37964075951114,8.317712844763886,8.255785494391588,8.242793229420133
Investment insulation WT (Billion euro),6.66431703206631,6.855053608832202,7.383170815152511,7.229073411680325,6.1527241191928255,6.048639764385064,6.824882837697786,6.032463419271268,5.83544760033606,6.907205028428218,6.593762362619828
Investment total WT (Billion euro),16.64243931731034,16.81169974255936,17.218259218914163,17.064920789215762,15.938472645146833,15.82989231567383,16.461840568356497,14.41210417878241,14.153160445099944,15.162990522819806,14.836555592039963
Investment total WT / households (Thousand euro),8.502189473640708,8.604416664862004,8.811587381777798,8.812042401103735,8.419101511712832,8.432568180675192,8.597234758887438,7.784897569055419,7.733663129861495,8.043128421761471,7.960835196449263
Embodied energy renovation (TWh PE),10.468695239877562,10.695641981006615,11.412288639339032,11.193885813559197,9.857196721554745,9.699999800294774,10.953521764980483,9.719672851096668,9.416071712089584,11.00065337292814,10.52066298558115
Embodied energy construction (TWh PE),51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538,51.80166526283538
Embodied energy (TWh PE),62.27036050271294,62.497307243841995,63.21395390217441,62.99555107639458,61.65886198439012,61.501665063130154,62.755187027815865,61.521338113932046,61.21773697492496,62.80231863576352,62.322328248416525
Carbon footprint renovation (MtCO2),2.5327907554626092,2.5876211422630426,2.760453407167734,2.707651568132532,2.3847575219744965,2.3467465595332397,2.649647762638892,2.351260693189182,2.277876337124435,2.6606804476360835,2.544678650778903
Carbon footprint construction (MtCO2),17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846,17.26722175427846
Carbon footprint (MtCO2),19.80001250974107,19.854842896541502,20.027675161446194,19.974873322410993,19.651979276252955,19.6139683138117,19.91686951691735,19.618482447467642,19.545098091402895,19.92790220191454,19.81190040505736
Carbon value indirect renovation (Billion euro),0.17729535288238266,0.22512303937688471,0.2843267009382766,0.3222105366077713,0.32432702298853155,0.3567054770490524,0.44514082412333383,0.43498322823999863,0.4578531437620114,0.5773676571370302,0.5954548042822634
Carbon value indirect (Billion euro),1.386000875681875,1.7273713319991106,2.062850541628958,2.377009925366908,2.6726691815704022,2.981323183699378,3.346034078842115,3.629419252781514,3.928564716371982,4.324354777815455,4.635984694783423
Income state (Billion euro),9.370265329895053,9.326902507993838,9.133907242786517,9.397808615522758,9.226868365318778,9.084987662726844,9.013383948742149,8.813762504846045,8.716832711838348,8.679586330141145,8.573741868472274
Expenditure state (Billion euro),4.8022373883105,4.995584474294249,4.783029944510255,4.699465671587026,4.10937099602719,3.992695478250668,4.207900000150383,2.0676580099191693,2.0103101262596614,2.3235323499318823,2.2347265686897213
Balance state (Billion euro),4.568027941584553,4.3313180336995885,4.350877298276262,4.698342943935732,5.117497369291588,5.092292184476176,4.805483948591766,6.746104494926875,6.706522585578687,6.356053980209262,6.339015299782552
Reduced vta heater Multi-family (Thousand households),636.7542637426673,634.7460594809613,632.6620501143007,629.8460135200535,627.0215186501139,624.0510331465011,621.1303889203416,617.9070671631878,612.2484216227518,606.5543764921963,603.9591984836437
Reduced vta heater Single-family (Thousand households),739.4599014819996,733.4005194418323,727.3483365772694,721.9653099059249,716.5354309479051,711.2019432218764,705.7758563404221,700.6194469560866,697.8851504946823,695.1629490620893,696.6672169576389
Average cost Reduced vta heater (euro),7649.1866432823235,7677.731197013006,7629.366928005434,7676.233216482664,7684.054403477517,7728.289413498164,7662.176918797244,6704.848864711217,6697.933125279331,6691.048452377611,6686.121974608499
Reduced vta heater (Billion euro),0.44901550283598146,0.44804907601772215,0.44257897816927455,0.44261313198909474,0.44035868366793046,0.44015636480799447,0.433663097879642,0.3770838341780014,0.3742970780143749,0.37151034724762155,0.37092569532390607
Cite heater Multi-family (Thousand households),0.0,0.0,,,,,,,,,
Cite heater Single-family (Thousand households),604.7006433495026,601.5663044946199,,,,,,,,,
Average cost Cite heater (euro),10674.31554446928,10691.283026669771,,,,,,,,,
Cite heater (Billion euro),1.0973101310995486,1.093357655512164,,,,,,,,,
Cee heater Multi-family (Thousand households),341.5645800386014,342.625176581525,351.88023934867283,350.71764304890826,349.8540536192266,99.31254127783428,99.43244144000535,61.705203708945355,61.77369472981035,61.788134798687665,62.34174022280865
Cee heater Single-family (Thousand households),604.7006433495026,601.5663044946199,570.7437713344565,565.7180916108339,561.4709264730438,355.86834354525524,345.7004530281998,231.99321046790314,229.83195501662775,227.73827799647296,226.9928294243888
Average cost Cee heater (euro),9709.993167372686,9726.065595735497,9758.460462752164,9832.842576565648,9842.326025593897,13461.838373078084,13469.540822273333,13469.41378533385,13472.846557473453,13476.259307856048,13479.64178861866
Cee heater (Billion euro),1.5414482388295752,1.5817450857049047,1.5425399467364058,1.5477305880057899,1.5498440449599624,1.4575285953489427,1.4263459097831397,0.09833144693639743,0.09792598461755644,0.09753303578294664,0.09772793246682052
Reduced vta insulation Multi-family (Thousand households),166.52078093700507,167.02514784140214,181.950379674413,180.14980815285497,173.6593633094497,171.65378603320664,205.741316219763,194.28105816095027,188.11371773118137,227.55652605457084,216.60631349684732
Reduced vta insulation Single-family (Thousand households),443.61325772005716,447.79705165824794,441.73705089219993,433.7402895502754,403.54304816081066,397.6219673585618,409.0988955669692,363.5204420936765,356.5828070472488,380.4238063841253,370.8077968853375
Average cost Reduced vta insulation (euro),11523.45881948374,11762.882932990273,12489.020666825787,12423.514368219872,11245.836498177689,11209.532310846023,11710.7685147124,11409.522750344018,11302.435279642772,11985.751703121983,11842.444996831817
Reduced vta insulation (Billion euro),0.299894266442984,0.3084774123974492,0.3322426866818631,0.32530830352561463,0.2768725853636772,0.2721887893973279,0.3071197276964004,0.27146085386720703,0.2625951420151227,0.3108242262792698,0.29671930631789234
Cite insulation Multi-family (Thousand households),0.0,0.0,,,,,,,,,
Cite insulation Single-family (Thousand households),419.7738118395061,425.2009911965766,,,,,,,,,
Average cost Cite insulation (euro),13556.525492876448,13931.197270369352,,,,,,,,,
Cite insulation (Billion euro),0.8788666489471233,0.9000386502321568,,,,,,,,,
Cee insulation Multi-family (Thousand households),166.52078093700507,167.02514784140214,181.950379674413,180.14980815285497,173.6593633094497,171.65378603320664,205.741316219763,194.28105816095027,188.11371773118137,227.55652605457084,216.60631349684732
Cee insulation Single-family (Thousand households),433.9056300967023,439.30529790968495,441.17681939475466,433.1815213293466,402.976490414767,397.0629916109933,408.25482177336704,360.5135485940699,353.7708556352097,376.39305720395606,367.06336510091637
Average cost Cee insulation (euro),11255.89914122111,11553.097930277523,12482.508729678599,12416.918359743022,11237.53887695747,11201.282373930377,11693.258103398879,11358.949078139323,11256.939153633815,11902.590946470194,11765.162426341303
Cee insulation (Billion euro),1.180913908017313,1.3317581275747128,1.3205234020260304,1.255832313858916,0.9260184306346128,0.9113265284642416,0.9866491199919594,0.5211532467453782,0.5060458289577731,0.5799712975208307,0.5566850531168323
Mpr serenite insulation Multi-family (Thousand households),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mpr serenite insulation Single-family (Thousand households),9.70762762335489,8.491753748563003,0.5602314974452401,0.5587682209288722,0.5665577460436466,0.5589757475684443,0.8440737936021209,3.0068934996065795,2.8119514120391,4.030749180169259,3.7444317844210993
Average cost Mpr serenite insulation (euro),28072.29068547628,26742.007148437468,19732.03569462491,19663.615893063572,19691.05841882804,19603.237330868684,24448.191477803506,20740.748012106982,20069.88720880265,24446.19071292436,23888.99723129362
Mpr serenite insulation (Billion euro),0.10369846141694058,0.08868495527031062,0.004882636352247955,0.004846409723181157,0.004910070150750543,0.004816388395433437,0.009663730256570439,0.02824454557605378,0.02546370510142743,0.04558304740596057,0.04131479213288498
Over cap insulation Multi-family (Thousand households),0.0,0.0,5.371570099114841,5.296080329543749,0.05846699710046751,0.0681697229868193,0.07681411371836723,0.0,0.0,0.0,0.0
Over cap insulation Single-family (Thousand households),85.11260722536362,83.57003229637881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Average cost Over cap insulation (euro),7088.457806905925,7086.150526875768,11032.327224639032,11034.175084329068,1855.2661279767192,1827.7120211927477,1805.841812667259,0.0,0.0,0.0,0.0
Over cap insulation (Billion euro),0.0015427487182906193,0.011367683805793163,0.0009678539722538555,0.0006351903698853506,8.815819694382892e-06,1.0113691742373534e-05,1.1248946963647897e-05,0.0,0.0,0.0,0.0
Cee (Thousand households),1546.6916344218112,1550.521926827232,1545.751209752297,1529.7670641419436,1487.9608338164874,1023.8976624672896,1059.129032461335,848.4930209318687,833.4902231128291,893.4759960536875,873.0042482449611
Cee Multi-family (Thousand households),508.0853609756064,509.65032442292716,533.8306190230858,530.8674512017633,523.5134169286763,270.96632731104097,305.17375765976834,255.98626186989563,249.8874124609917,289.3446608532585,278.94805371965595
Cee Single-family (Thousand households),1038.6062734462048,1040.8716024043047,1011.9205907292112,998.8996129401804,964.447416887811,752.9313351562487,753.9552748015668,592.5067590619731,583.6028106518373,604.1313352004289,594.0561945253052
