,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034
Energy expenditures C2 (Billion euro),3.456306895761943,3.478046142287793,3.494137328379369,3.494274335729176,3.5126003541353774,3.5319006525225642,3.4879493357249483,3.4833459470196138,3.4792776147307167,3.468515504105431,3.458812333654699,3.503560923503921,3.5000161332551234,3.496198631619349,3.4929072567041466,3.483330373282478
Energy expenditures C3 (Billion euro),3.97569670401748,3.992316157463772,4.010130274156649,4.009698220358932,4.028602154239411,4.048885220805676,3.9967513105479355,3.990573315495536,3.9851036873825136,3.973729089630355,3.9634816829025974,4.0158964927584115,4.013004057835802,4.010778470922021,4.009114299572301,4.001350075725913
Energy expenditures C4 (Billion euro),4.497309456462303,4.5106114873833265,4.5313353758301345,4.531469901272665,4.553133308763866,4.576430900305635,4.516804237601819,4.5108866806167125,4.505756310622532,4.494819705956872,4.485038436331657,4.545967962782147,4.544458182482277,4.543626088978204,4.543360086873313,4.536852633354659
Energy expenditures C5 (Billion euro),5.493747033026258,5.514058596390507,5.551335862408778,5.562460550211639,5.598618202809536,5.636595151422241,5.572597010713554,5.572246464573992,5.572618191014141,5.566252997157924,5.561068694727353,5.647767223370337,5.652296057016414,5.657450172996368,5.6631057642346825,5.661069546606637
Carbon tax (Billion euro),1.634970951413548,1.587188481690807,1.5302651968123213,1.4619953135095651,1.4066007242007952,1.3518842191147986,1.2979476417714784,1.2535038966461822,1.2098396401002232,1.1655259190762661,1.1219899986350454,1.0736761971461697,1.0318459921232868,0.9906383577453409,0.9501011213934889,0.9078852943793466
Cee tax (Billion euro),0.6155217749447622,0.6887077408178913,0.5933217299517451,1.0311903946242849,1.0395493189898617,1.0177900229650922,0.998740448328021,0.983792350843763,0.9692149827291376,0.9534786550463085,0.938195179785936,0.9203325738594736,0.9071938102450812,0.8943481583406959,0.8818121561529595,0.8677042529799078
Energy taxes (Billion euro),3.4550089611191517,3.3915301905708377,3.3381470220026004,3.268224704301639,3.216816132998476,3.1672454681546336,3.134545408516991,3.103813815765162,3.07520197774641,3.0425288173834533,3.0123506580868176,2.9816578694487146,2.9643065239704285,2.9488065598639417,2.9351687546924516,2.918357219801146
Energy vta (Billion euro),2.758545145604954,2.7511809846759885,2.7473281896811246,2.72891538664944,2.7251135978010774,2.721931474296981,2.7272330180370705,2.730858097648753,2.735298186898789,2.7352835544617324,2.736367287242284,2.734538124850775,2.7431465928892864,2.7526006266396985,2.7629817698772285,2.769432009373422
Taxes expenditure (Billion euro),8.464046833082415,8.418607397755524,8.209062138447791,8.490325799084928,8.38807977399021,8.258851184531505,8.158466516653561,8.07196816090386,7.989554787474559,7.89681694596776,7.808903123750083,7.710204765305134,7.646492919228083,7.586393702589677,7.530063802116128,7.463378776533823
Carbon value (Billion euro),3.3748272854251264,4.094226830667725,4.735466780533469,5.30530043782092,5.91877033053945,6.455390742942021,6.965980521158273,7.519689256789378,8.009015187588776,8.464433951307722,8.93498055177201,9.307067613846163,9.899043851542519,10.492428034772468,10.967844526042203,11.347792073385271
Health cost (Billion euro),6.040668588427528,5.890805070053396,5.710936568988684,5.535505462669452,5.387171399206978,5.241762833148479,4.958782459220751,4.730833570810173,4.524381138970924,4.232744774343643,3.9714023361996595,3.736840052856493,3.5252894673754014,3.333276067018716,3.1597233287730817,2.9960554353063054
Health expenditure (Billion euro),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Consumption standard saving (TWh/year),3.395085686262803,3.443490399633845,3.913234456604698,3.8438058689296213,3.2623803955732456,3.213254161852035,3.8087897436187745,3.170926864048738,3.036728687210939,3.5902716968840878,3.4054483940950036,3.2664242934648087,3.115187685289868,2.996751263700162,2.8709549046276948,3.432821363411108
Consumption standard Electricity saving (TWh/year),1.3558922292468623,1.3418317157574222,1.1069905935190576,1.039081958691682,0.9125825682490643,0.844556384968314,1.0022366496173163,0.42168118894156237,0.32142164010565466,0.5207531961278562,0.3964485116515135,0.3022522020971081,0.19694842152050285,0.10457914241136024,0.0142167597113243,0.04416892212117318
Consumption standard Heating saving (TWh/year),-0.5749930535875158,-0.5528387839419917,-0.5270555108449102,-0.5213533846759706,-0.519755977361454,-0.5139062993786396,-0.508122381913644,-0.5025659326898939,-0.4947596026232137,-0.4873133880000431,-0.4775047161021355,-0.3769401456636423,-0.36979031176074173,-0.36304557680393756,-0.3566696103853566,-0.2626490451780228
Consumption standard Natural gas saving (TWh/year),1.6723070161172302,1.7352885192467227,1.9775814820153244,2.168582397220831,1.9965756556977112,2.146892093744924,2.2750069647033513,1.1784347713116006,1.2229881603002752,1.4807155741673483,1.487455112049716,1.4301476253836682,1.4416332604956068,1.462705775227903,1.4788494417325069,1.8777894386655447
Consumption standard Oil fuel saving (TWh/year),4.4538068785130065,4.340271019874919,4.316058442554059,4.158025607069639,3.8417573714106723,3.709284442637781,3.742657905818511,3.537015598407116,3.3935041081666206,3.3007782131598447,3.1921910058095477,3.0896131887500218,2.992207859794547,2.902713303298901,2.811581061926022,2.7374925957846594
Consumption standard Wood fuel saving (TWh/year),-3.511927384026759,-3.4210620713032327,-2.9603405506388114,-3.000530709376555,-2.9687792224226897,-2.9735724601203515,-2.702989394606817,-1.4636387619216222,-1.4064256187384458,-1.224661898570922,-1.193141519313592,-1.1786485771023578,-1.145811544760015,-1.1102013804339776,-1.0770227483568178,-0.9639805479821959
Consumption saving (TWh/year),3.0183334241856414,2.834582005257289,2.7037160012430945,4.089285982205695,2.579448271178535,2.486380154629046,1.9999535321107942,2.22232062877481,2.1517613008414855,2.558377273812823,2.44986879535179,3.208834453444979,2.2795176975397453,2.2116715298452334,2.140208013705177,2.5898027594472524
Consumption Electricity saving (TWh/year),0.48012450748747426,0.438306841906666,0.24131621024052663,0.2886311933614465,0.20606928101904032,0.16308355170251332,-0.26023532976792296,-0.01231689910846967,-0.05339680620352283,0.02509768372113541,-0.02799682121693081,0.01341917030242712,-0.11891077237294922,-0.16059061189257307,-0.20138175317497087,-0.1940030759276823
Consumption Heating saving (TWh/year),-0.5775267337043175,-0.5538330346442883,-0.5304647353251717,-0.5239360683492613,-0.5208594275484284,-0.5142466612816481,-0.5077096824677589,-0.5014192115734968,-0.4932765015528222,-0.48545580574173464,-0.47563462988534155,-0.36936349810951796,-0.36214945355690276,-0.3553024578425088,-0.3487912049524411,-0.2721665987883739
Consumption Natural gas saving (TWh/year),1.842372148395981,1.7616334011169954,1.6189333213744703,2.7495419306441278,1.8196656101095812,1.8964926736959313,1.848148910571652,0.930245458234296,0.971228561768811,1.1466454960801684,1.1635183874200408,1.7883426150547734,1.1294694782115613,1.1555920981243304,1.1794964242278212,1.4909089064642558
Consumption Oil fuel saving (TWh/year),2.654529095439635,2.554719750951733,2.4586579106927893,2.5794426187525445,2.2478778467901535,2.1678094443377915,2.172579612044796,2.0694001943772413,1.9948430775033934,1.9467341312437387,1.8914017043223037,1.838759786762422,1.7883733718802244,1.7413099309487574,1.6935820980632936,1.6539520149141023
Consumption Wood fuel saving (TWh/year),-1.38116559343311,-1.3662449540738635,-1.0847267057395271,-1.0043936922031236,-1.1733050391918312,-1.2267588538255012,-1.2528299782699435,-0.2635889131548197,-0.26763703067436495,-0.07464423149050958,-0.10141984528829084,-0.06232362056510965,-0.15726492662216174,-0.16933742949278496,-0.18269755045851355,-0.08888848721505838
Emission saving (MtCO2/year),1.2164505727927022,1.1653217367512596,1.0970482681854392,1.3996379373382268,1.0698500356972502,1.0570160190747018,1.0140234286732692,0.8221273392042789,0.8047296553654633,0.8417427398225072,0.8236393842915604,0.9635966370563409,1.007682807389756,0.9973630887046809,1.2067191916334536,1.4963457890690286
Consumption standard saving insulation (TWh/year),2.7700673682982484,2.804841591637446,3.131304062079107,3.0332039436756,2.444536449200957,2.35778072475832,2.889032759137297,2.5305698757830495,2.3811226753668895,2.9197273945241227,2.7145233717054325,2.5562894753823393,2.3857924555660266,2.248607881201683,2.104619992077536,2.648885024054844
Consumption saving insulation (TWh/year),1.844353010033476,1.8753946290256152,2.0509064655611033,1.9867712853927089,1.627356740830004,1.5766423956806184,1.9297340031574854,1.701390329204764,1.6100382507355384,1.9963685338651949,1.8645793756041642,1.7588437469178662,1.6494892513767574,1.5604780148173443,1.4682135665543057,1.8974000852483452
Consumption saving no rebound insulation (TWh/year),2.218847756400663,2.253449132268154,2.4502361002308617,2.373021620021911,1.9522061203093333,1.891192880425324,2.292821873300315,2.0233338852545315,1.9163832609170088,2.3669712861655334,2.212667719347843,2.088517696355194,1.9603467283292926,1.8555194836130497,1.7472201142962607,2.2547330566301866
Rebound insulation (TWh/year),0.32977964045475394,0.3329143582414454,0.3516492143662814,0.340131597880027,0.28606198780050407,0.27699279301042445,0.3197347584464707,0.28350312304973846,0.26976706160170927,0.326352354981545,0.306526192850056,0.29031049852470403,0.2737407346205197,0.25981317613275734,0.2456928432011934,0.314667001254514
Performance gap (% standard),0.665815218482043,0.6686276453604546,0.6549688005065063,0.6550074845891052,0.6657117922549023,0.6686976355030764,0.6679515824298681,0.672334854487388,0.6761677033240043,0.6837516877806248,0.6868901535493943,0.6880456082364457,0.6913800265938966,0.6939751603038081,0.6976145679890583,0.7163014128653478
Emission standard saving insulation (MtCO2/year),0.5863260998940191,0.5848111769159284,0.6414740679070995,0.6140041204826057,0.48188356700730006,0.4556620023531561,0.5205074761619144,0.44720913516180233,0.41404437002771,0.47234149203312864,0.4325337908495955,0.40104016218168276,0.36263083385791417,0.33244014278027195,0.29969927171817573,0.3754611615554328
Emission saving insulation (MtCO2/year),0.3331391287435451,0.3345533341710554,0.3595986671765356,0.34510903789555325,0.2775035633094148,0.26465306923135884,0.2959116386248576,0.2572762926485968,0.2412029396191356,0.27915092841485195,0.2585769322848344,0.242008393928334,0.22204516877375546,0.20643033954149836,0.18922002222192294,0.2507333315810689
Consumption standard saving insulation (%),0.2225133062508777,0.22436100042489102,0.24890926351609005,0.24685473529046523,0.22341799809367235,0.22083888003364804,0.2656438444966906,0.2614953133383993,0.25359590500390716,0.3002816312482648,0.2892621361307214,0.2800204503299505,0.2701790156275736,0.2618157922496256,0.25311143438428213,0.2935779819738635
Consumption standard saving Multi-family - Owner-occupied (%),0.2682377767286356,0.26994680378641017,0.3206123756146848,0.31997889808498653,0.30937101166843833,0.30812281676757397,0.30494739799832854,0.3014703780345377,0.29954166455564996,0.29763732690146605,0.295751974566323,0.29532571002665986,0.2934080384013559,0.29150413991325147,0.2896134881277219,0.2877356370392701
Consumption standard saving Multi-family - Privately rented (%),0.29246435823704975,0.29478499751569576,0.3346125112650071,0.33508007726259825,0.328730910121376,0.32880737210970945,0.5423452161038761,0.5300727576466706,0.5161881268402063,0.5927372587192127,0.5810479196033524,0.5689995163959354,0.5563554049962338,0.5432762992827992,0.5298395123792943,0.531426844828131
Consumption standard saving Multi-family - Social-housing (%),0.26945762401449075,0.27096962737739194,0.3118725656516715,0.31159860341339124,0.3030302757744099,0.30198704012457167,0.2999198435047703,0.29697962755617435,0.29548554879191186,0.2940097344083732,0.29254803890480985,0.2923597375166437,0.2908542497903378,0.2893580673663049,0.287871087123663,0.2863933017773507
Consumption standard saving Single-family - Owner-occupied (%),0.20117787739502446,0.20289176988124089,0.2195991410103011,0.21633446869151535,0.18445381096322522,0.18081958510654697,0.1755624116875005,0.1711972267433618,0.1678469232411359,0.16456842752021783,0.1613946630390745,0.16004848083464226,0.1568917643959802,0.15567869163553402,0.15253521646109816,0.15276144884233547
Consumption standard saving Single-family - Privately rented (%),0.2370377978709056,0.24208352221364518,0.2371173732195071,0.2365407402851251,0.21560798898438466,0.2142298041853075,0.45951673339135735,0.44807067041250825,0.42624059891390687,0.5208217754326898,0.5068825802773671,0.4923249958205191,0.4769616340836945,0.4610112250317179,0.44456498054867166,0.4114881474513176
Consumption standard saving Single-family - Social-housing (%),0.19763351561102224,0.2021710885909697,0.17351783533146886,0.17325484186303194,0.16033279854279509,0.1593133361508757,0.15676411830418982,0.15357570317815128,0.15223898618193826,0.15091544597982762,0.1495995126829703,0.14968907706618104,0.14833601850745926,0.14698750159267848,0.14564263881223216,0.1443005693964798
Consumption standard saving heater (TWh/year),0.6250183133721531,0.6386488035009135,0.7819303901554577,0.8106019215883767,0.8178439433835668,0.855473434331318,0.9197569821138232,0.6403569861812165,0.655606009777256,0.6705443002699499,0.6909250202390328,0.7101348158714302,0.7293952275494737,0.7481433802998831,0.7663349105176025,0.783936337407129
Consumption saving heater (TWh/year),0.017765580657607555,0.03614730146519184,0.2172205975130608,0.221796135872478,0.23783981191477824,0.2756108477196984,0.3701126052364197,0.2777941021201606,0.3015471098220084,0.3247727215741308,0.3512977195241797,0.3769622388734782,0.4020569363358159,0.42674202309147546,0.4510761390528302,0.47501122477534485
Consumption saving no rebound heater (TWh/year),0.6069383480858764,0.6192198240990119,0.7327562515052013,0.7546718511574902,0.7616723556259913,0.7960958904274297,0.8520385259736395,0.5852706416251523,0.5998068608643274,0.6142006104977458,0.6338321393805749,0.6519005866802008,0.6707384233330868,0.6892407417483718,0.7073788349388065,0.7251108763710401
