Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034
Privately rented,C4,C1,Single-family,Electricity-Heat pump water,C,3176.68256218955,3319.498930414836,3482.544578009052,3650.9219201581195,3821.568159486129,3999.3749819027375,4181.874958267415,4298.315069524471,4416.065429747156,4535.227086650185,4656.601688927733,4779.7525603475015,4904.887538923536,5031.908926827748,5160.711745470167,5292.329462686383
Privately rented,C4,C1,Single-family,Electricity-Heat pump water,D,92.88796973652686,109.22650149403724,127.70193697694037,146.5867534924647,165.04987917560513,183.8228137012164,203.22080423162174,215.52929665443142,227.75716457810393,239.99836292496016,252.1802802766148,264.1159903031462,275.9138528692486,287.53843725505214,298.9546386500144,311.63441153692736
Privately rented,C4,C1,Single-family,Electricity-Heat pump water,E,69.41671906380388,68.52573054968842,67.68021786031473,66.82307508771112,66.00023583179632,65.15990865139275,64.31331537833712,63.47204256728978,62.613348378370596,61.73709835856989,60.83346836256085,59.90105455260161,58.93788724343319,57.943982784488696,56.91920182651449,50.27708077671056
Privately rented,C4,C1,Single-family,Electricity-Heat pump water,F,3.695475053558923,3.592907172043933,3.4963943252209386,3.401162851657693,3.3100793481521436,3.2197970834514336,3.1323842270554816,3.0507316164811233,2.9698986763000206,2.6008918751103653,2.276406062020408,1.9909735508017243,1.7400965384001446,1.5196945022301698,1.3261575823877694,1.1562973106089325
Privately rented,C4,C1,Single-family,Electricity-Performance boiler,C,538.120377297197,695.190642820249,848.4079936852755,1000.2201511689602,1143.5162946796079,1286.9586392758433,1562.6732993526725,1818.0648197916382,2061.291288522179,2417.138405788372,2753.417471478505,3055.049309462306,3341.844915474804,3615.925861102422,3879.1371934232334,4269.002080183261
Privately rented,C4,C1,Single-family,Electricity-Performance boiler,D,13198.389264956206,13114.451857369366,13060.770489490225,12999.71719975292,12915.912785848162,12829.334879690738,13105.579488977195,13427.88717300018,13706.29595498046,14407.491999158761,15024.713688391132,15565.2525460938,16042.219896793153,16464.37222740075,16839.353810876746,17921.648734346298
Privately rented,C4,C1,Single-family,Electricity-Performance boiler,E,12918.54651668886,12516.472298450031,12169.521650562301,11824.000506477383,11479.737874334378,11138.71353048403,10817.954499162786,10596.058782936692,10375.891540573064,10157.687849934664,9939.539630514599,9718.692531071945,9497.85633210227,9277.233948961206,9056.971025963863,7953.4707081139
Privately rented,C4,C1,Single-family,Electricity-Performance boiler,F,6883.746863426615,6691.735053751041,6551.373419400275,6409.120228826415,6268.5271035022615,6127.754799343866,6008.243623068541,5947.331178475212,5886.116219986086,5242.347214378407,4674.770936329242,4171.409142868181,3727.927071365075,3337.3824090351795,2993.606627284309,2691.129444101263
Privately rented,C4,C1,Single-family,Electricity-Performance boiler,G,7032.027006653678,6575.293162687771,6195.211134716949,5830.388001639485,5496.785489805209,5177.537676295651,4424.594706460963,3842.149172370558,3344.7290747272373,2919.8505567304023,2553.468594770624,2231.8041351560746,1954.2782717254092,1714.5584515262121,1507.2226237685643,1327.6342568620053
Privately rented,C4,C1,Single-family,Natural gas-Performance boiler,C,3562.1986075346244,3768.7246110820984,3951.4410252952384,4131.732424326172,4294.525385538309,4450.935951688068,4641.387889887695,4839.1525373938475,5039.862818960189,5712.427039987894,6325.244230938167,6891.134170624087,7408.302828347386,7881.403830808202,8314.58245356289,8770.47301445781
Privately rented,C4,C1,Single-family,Natural gas-Performance boiler,D,15664.454576988192,15480.245242663765,15284.631947860498,15078.81037504242,14876.040190646201,14654.779971708227,14431.473980948664,14300.291449891465,14164.466197264195,14116.96773962395,14053.048740152817,13977.021267709384,13886.135683356766,13781.020233657635,13662.267527280343,13710.682451506089
Privately rented,C4,C1,Single-family,Natural gas-Performance boiler,E,3712.169313456104,3620.4209499861386,3531.0270469503616,3436.038542396449,3342.909071210933,3245.2544922433567,3143.6564975904453,3073.886872362478,3002.588283186969,2929.8209133041496,2850.7872725433917,2766.905611264489,2678.3399717995653,2585.860759879017,2490.1721651339503,2152.733239823077
Privately rented,C4,C1,Single-family,Natural gas-Performance boiler,F,6337.464196713783,6262.947868497819,6204.394515358706,6123.84180094818,6046.600538910674,5954.353405704457,5851.426094446074,5795.553827973393,5721.875105189368,5069.336573655139,4485.668610869241,3964.4974021022763,3498.8811680445906,3083.2698507827035,2712.644764066559,2382.477099548506
Privately rented,C4,C1,Single-family,Natural gas-Performance boiler,G,638.9617051419209,621.6097654016053,608.3795112038639,589.7497118261691,571.5478159467355,551.2250918846588,477.1876185288681,421.97536173206436,372.08107570276474,327.1730241399707,286.94543636234664,250.8615842171419,218.73313729112752,190.2021388476997,164.9325661659945,142.61125044349126
Privately rented,C4,C1,Single-family,Oil fuel-Performance boiler,D,1664.3381210973746,1637.773647763966,1596.452089171962,1550.534204250822,1489.9400362639321,1424.250228238673,1694.862986608964,1861.830321325129,1944.0778549494632,2031.8403049122314,2030.4745183435925,1952.3404208302823,1808.16087919285,1607.2497773193447,1357.6933217615942,1115.617767314528
Privately rented,C4,C1,Single-family,Oil fuel-Performance boiler,E,2973.831776711878,2818.8783044291845,2660.897384268646,2502.4667041807206,2340.737501816414,2178.23203605202,2015.05027371183,1849.2890026631133,1682.6395786808362,1515.5334364772662,1345.9994958228856,1174.9359023673308,1003.111669638435,831.3481844618027,660.4309391080697,442.00519160287547
Privately rented,C4,C1,Single-family,Oil fuel-Performance boiler,F,1773.3524415453473,1650.6556043533471,1531.06903317464,1414.3797035480131,1301.1483378893452,1190.9246667585487,1083.6755163638024,979.5260940305689,877.8762567325668,700.9872219515224,552.4239242980627,428.2127938644048,324.86820965609184,239.39347700688072,169.18254203272076,111.97239748193223
Privately rented,C4,C1,Single-family,Oil fuel-Performance boiler,G,5790.840289353401,5348.789580381451,4931.084779374907,4524.980411219952,4142.77833346556,3772.8089842845693,3073.5240839549037,2489.3321302990053,1999.5009761597366,1590.18115629386,1247.8146488695513,962.8695805561338,726.9933149803926,533.0057038612892,374.66920932496885,246.57457731250105
Privately rented,C4,C1,Single-family,Wood fuel-Performance boiler,B,349.7846278143779,603.4867050340495,855.7555202966868,1109.3877589283838,1362.9802979968167,1618.2414780076556,1890.2570398614473,2155.505804232887,2421.4624796613834,2747.1288024014234,3069.7306681513837,3485.4440140464376,3898.458846625727,4308.940676083393,4717.060595305294,5164.935717432806
Privately rented,C4,C1,Single-family,Wood fuel-Performance boiler,C,1973.9313659620425,2414.7488716088096,2750.229588074078,3092.0054363107633,3432.9660335689746,3779.832950047745,4158.338179306837,4413.256979746001,4664.916986334481,5213.968094624465,5736.039843494946,6235.205564055905,6710.069509838774,7161.887083487356,7591.904467135946,8165.0622152382875
Privately rented,C4,C1,Single-family,Wood fuel-Performance boiler,D,1888.4972761852569,2161.506480773383,2376.02019011935,2594.0877684496645,2811.835195304789,3031.7112277827355,3242.257210005371,3367.7481502866003,3488.2130225160367,3606.4760419761337,3713.965978627563,3813.6410129251103,3904.5022156238765,3987.4773865796374,4063.381260540239,4157.34502763471
Privately rented,C4,C1,Single-family,Wood fuel-Performance boiler,E,1231.8598712332112,1380.3536676071687,1505.3383881768304,1637.1263379530799,1768.3155102597611,1902.9265747807603,2028.0245865022866,2090.7639493711927,2146.9355765055416,2196.9137045240523,2236.2666252054278,2266.6405348087037,2287.636842443427,2299.9338461049965,2304.152123375646,2070.7788658447894
Privately rented,C4,C1,Single-family,Wood fuel-Performance boiler,F,1939.7326527743594,2241.417523910554,2493.5249672281216,2740.2022568722123,2975.8507429834444,3202.2832682264825,3397.4800751269804,3495.228153456465,3570.27130286336,3263.104022136715,2975.9057209805455,2710.1453235922386,2462.912577760053,2233.6744403904927,2021.7516724756174,1826.3682360880698
Privately rented,C4,C1,Single-family,Wood fuel-Performance boiler,G,597.7329877730311,634.2613362488581,664.3523682438658,695.3843513453053,724.4356283424911,752.0748446291807,698.4462803764071,636.9372900952043,579.5067166794481,526.0825913579558,476.64963769203246,431.1395577178189,389.16533866270925,350.5398220184536,315.073825743651,282.57957889368043
Privately rented,C4,C2,Multi-family,Electricity-Heat pump water,A,2890.9510567786606,5290.619021618016,7730.046739058891,10173.05002692886,12619.22179569181,15069.1348070208,17520.915232889252,19931.268325080655,22347.781937302174,24769.62328736672,27206.593666823872,31181.46587404121,35168.44890500624,39165.984126610805,43172.64938530503,47187.14131084995
Privately rented,C4,C2,Multi-family,Electricity-Heat pump water,B,4944.63421313113,5604.551301517741,6535.312260003039,7458.293242828445,8373.17850042365,9280.356874592995,10161.092081344534,10714.883918720861,11262.887746951223,11804.359442770989,12347.00193186973,12906.98438922196,13466.05466384202,14023.03261742898,14576.824265980344,15126.401404029646
Privately rented,C4,C2,Multi-family,Electricity-Heat pump water,C,1889.8996693991305,2037.868063635642,2252.572782350174,2466.552808388675,2677.582629416663,2888.3382586100597,3095.8505309214993,3214.820335867063,3331.375041266784,3445.584900509771,3558.3842373271864,3673.3699815311534,3786.976977592604,3899.200852595251,4010.0393095354048,4119.490791316867
Privately rented,C4,C2,Multi-family,Electricity-Heat pump water,D,275.31009573109804,329.8304286925523,417.1214463775507,507.16465114379355,596.077208198059,686.6946947780509,780.768307740078,829.6900017467024,878.330654933396,926.6930589004671,975.0298798995283,1024.3590341547397,1073.639861796323,1122.8377584190025,1171.9151736782162,1220.8315273466715
Privately rented,C4,C2,Multi-family,Electricity-Performance boiler,B,433.81148679187675,557.75762587527,681.7037649586633,805.6499040420566,929.5960431254499,1053.5421822088433,1177.4883212922366,1301.43446037563,1425.3805994590232,1549.3267385424165,1673.2728776258098,1807.3984065120633,1941.5239353983168,2075.6494642845705,2209.774993170824,2343.9005220570775
Privately rented,C4,C2,Multi-family,Electricity-Performance boiler,C,30903.191410230505,30628.42722017957,30268.811986202265,29901.44380434646,29514.467863780425,29121.978023419942,29702.18741744773,30298.750481211708,30767.78830844264,32237.66842717128,33453.512101391454,34484.579004382154,35321.12731352709,35986.44606712478,36501.29312424218,37553.52068365917
Privately rented,C4,C2,Multi-family,Electricity-Performance boiler,D,18697.904283485605,18373.044905903942,17954.16566076945,17537.612964766773,17123.52584574655,16712.25945108437,16529.846119324997,16430.834337321136,16306.025521645382,16504.335651708647,16631.303088963145,16712.094883023376,16739.502648916543,16720.633548524427,16661.81120041652,16902.6411014858
Privately rented,C4,C2,Multi-family,Electricity-Performance boiler,E,18050.891301291256,17452.306341280033,16759.26399575098,16082.246879237799,15422.326151549683,14778.864837774643,14162.352348430335,13662.551972198036,13173.687967218379,12695.86497003985,12225.093943463224,11772.421999902943,11326.472764117025,10887.684788632965,10456.426217495666,9029.73171384758
Privately rented,C4,C2,Multi-family,Electricity-Performance boiler,F,17145.363748002885,16895.2300533895,16614.57321419895,16330.375146694118,16046.953272866198,15759.98356419973,15473.847940745116,15180.927137151997,14881.334321291928,13118.416857655287,11558.43855998008,10192.321414577174,8982.77067688418,7912.478748417205,6965.983841496163,6129.500665004394
Privately rented,C4,C2,Multi-family,Electricity-Performance boiler,G,13974.530645251689,13658.444795730062,13317.021916586435,12977.622550912161,12644.217382788398,12312.729211216714,10792.1669364394,9460.153907836251,8291.010796539322,7265.255327234905,6364.643477827442,5581.384785093232,4893.24675971256,4288.98841137019,3758.6571053448415,3293.455900982343
Privately rented,C4,C2,Multi-family,Heating-District heating,A,619.7306954169667,960.5825778962983,1301.43446037563,1642.2863428549615,1983.138225334293,2323.990107813625,2664.841990292957,3005.6938727722886,3346.5457552516204,3687.3976377309523,4028.249520210284,4564.751635755299,5101.253751300313,5637.755866845327,6174.257982390341,6710.760097935355
Privately rented,C4,C2,Multi-family,Heating-District heating,B,1205.5151498979985,1571.9785644890108,1951.9627633695422,2336.78734122604,2724.6563616287567,3117.276444662243,3514.571867298395,3922.5998875849846,4341.641070493998,4770.772133422903,5219.235603962048,5616.589527643185,6027.206129303055,6449.817090633476,6883.268382286571,7470.386873864929
Privately rented,C4,C2,Multi-family,Heating-District heating,C,2716.7389857075864,3132.2927638261294,3547.3780510328147,3958.223592723523,4364.413680213099,4766.428674707088,5164.209820244193,5559.435030467344,5952.311770856443,6342.620329960832,6733.709579192871,7061.551311548154,7389.0102694385005,7715.667090750774,8041.144917403966,8501.186496454344
Privately rented,C4,C2,Multi-family,Heating-District heating,D,4500.944227878362,4715.808663945091,4927.50852157927,5140.365697499797,5355.211653699717,5570.9880113954305,5787.536009870792,6004.476439994824,6221.1347702626235,6437.285847273938,6640.882243823901,6802.34538955048,6955.17015262312,7100.177813214265,7238.104753973449,7733.188799129508
Privately rented,C4,C2,Multi-family,Heating-District heating,E,5276.248126940104,5445.2254206298485,5600.621994275813,5748.191058465244,5888.931359836483,6021.564744260389,6145.952569690329,6253.796823595448,6345.115957175764,6421.066853093288,6480.910539285321,6496.042519897862,6498.5084672855355,6488.897136602834,6467.718395013717,5791.886061309194
Privately rented,C4,C2,Multi-family,Natural gas-Performance boiler,C,22829.25694922496,23138.95709776346,23476.982789190115,23812.35852544273,24134.861892878806,24450.957716998702,24760.682223786676,25081.018268395383,25396.96788038736,25708.47521500908,26022.59644389099,26054.737267192224,26088.370666750026,26122.72422793663,26157.07785024658,27292.64073430544
